"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","Refund Commission","Refund DigitalServicesFee","Refund FBACustomerReturnPerUnitFee","Refund GoodwillPrincipal","Refund Principal","Refund Promotion","Refund RefundCommission","Refund ShippingCharge","Refund ShippingChargeback","Refund ShippingTax","Refund ShippingTaxDiscount","Refund ShipPromotion","Refund TaxDiscount","RefundsCostsDamaged","Value of returned items","ProductCost Unsellable Refunds","Commission","COMPENSATED_CLAWBACK","DigitalServicesFee","FBADisposalFee","FBAPerUnitFulfillmentFee","FBAStorageFee","MISSING_FROM_INBOUND","MISSING_FROM_INBOUND_CLAWBACK","REVERSAL_REIMBURSEMENT","EstimatedPayout","ProductCost Sales","ProductCost Non-Amazon","ProductCost MultichannelCosts","ProductCost MissingFromInbound","ProductCost CostOfMissingReturns","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI"
"30/10/2025","Amazon.de","B0C743KWDS","LC-NP-TANNED","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Tanned","29.85","0.00","0.00","0.00","3","0","0","0","0","-1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.32","0.00","0.00","0.00","-5.58","0.00","0.00","0.00","0.00","20.95","-5.55","0.00","0.00","0.00","0.00","-4.47","10.93","10.93","36.61","0.00","12","25.00","0.00","0.00","196.94"
"30/10/2025","Amazon.fr","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","11.95","11.95","11.95","0.00","1","1","1","0","1","0.00","-9.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.02","0.00","0.00","-11.95","0.00","-0.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.85","0.00","-1.92","0.00","-0.16","0.00","-5.62","0.00","0.00","0.00","0.00","-4.68","-3.70","0.00","0.00","0.00","0.00","-1.99","-8.52","-8.52","-35.66","40.67","11","18.18","-9.72","0.00","-230.27"
"30/10/2025","Amazon.de","B0F1TCVQLV","LC-PUP-L","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","39.90","0.00","0.00","0.00","2","0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.99","0.00","0.00","0.00","-19.95","0.00","-0.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.48","0.00","-5.98","0.00","0.00","0.00","-6.58","0.00","0.00","0.00","0.00","9.78","-6.96","0.00","0.00","0.00","0.00","-3.19","3.11","3.11","7.81","0.00","2","100.00","0.00","0.00","44.68"
"30/10/2025","Amazon.nl","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","20.61","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.09","0.00","0.00","0.00","-3.51","0.00","0.00","0.00","0.00","14.01","-3.48","0.00","0.00","0.00","0.00","-3.58","6.95","6.95","33.74","0.00","3","33.33","0.00","0.00","199.71"
"30/10/2025","Amazon.co.uk","B0C9WW49K2","LC-BT-NUDE","Lillypads® Premium Boob Tape - DAS ORIGINAL - Brust Tape - Extra Nippelpads - Boobytape - Klebe Push Up BH - Rückenfreier BH - Boobietape - Klebe-BH","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.fr","B0C9WW49K2","LC-BT-NUDE","Lillypads® Premium Boob Tape - DAS ORIGINAL - Brust Tape - Extra Nippelpads - Boobytape - Klebe Push Up BH - Rückenfreier BH - Boobietape - Klebe-BH","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.co.uk","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-4.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4.17","0.00","0.00","0.00","0.00","0.00","0.00","-4.17","-4.17","0.00","0.00","6","0.00","-4.17","0.00","0.00"
"30/10/2025","Amazon.es","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.64","0.00","0.00","0.00","0.00","0.00","0.00","-0.64","-0.64","0.00","0.00","3","0.00","-0.64","0.00","0.00"
"30/10/2025","Amazon.nl","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.co.uk","B0C743KWDS","LC-NP-TANNED","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Tanned","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.es","B0C743KWDS","LC-NP-TANNED","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Tanned","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.de","B0F1TJMJD2","LC-PUP","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.13","0.00","0.00","0.00","0.00","0.00","0.00","-7.13","-7.13","0.00","0.00","0","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.co.uk","B0FL2WXF6Z","LC-PUP-M2","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.fr","B0FL2WXF6Z","LC-PUP-M2","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.co.uk","B0F1TCVQLV","LC-PUP-L","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.es","B0F1TCVQLV","LC-PUP-L","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.nl","B0F1TCVQLV","LC-PUP-L","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.co.uk","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.es","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00"
"30/10/2025","Amazon.fr","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.de","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","42.23","48.16","48.16","0.00","4","5","5","0","1","-1.50","-31.63","0.00","0.00","0.00","0.00","0.00","0.00","-1.47","0.76","0.00","-2.76","0.00","-9.95","0.50","-0.15","0.00","0.00","0.00","0.00","0.00","0.00","-3.70","1.85","-3.70","-7.00","0.00","0.00","0.00","-16.47","0.00","0.00","0.00","0.00","20.72","-16.65","0.00","0.00","0.00","0.00","-11.84","-9.62","-9.62","-10.64","34.99","49","18.37","-31.63","50.00","-57.78"
"31/10/2025","Amazon.de","B0C9WW49K2","LC-BT-NUDE","Lillypads® Premium Boob Tape - DAS ORIGINAL - Brust Tape - Extra Nippelpads - Boobytape - Klebe Push Up BH - Rückenfreier BH - Boobietape - Klebe-BH","44.85","0.00","0.00","0.00","3","0","0","0","1","-1.50","-7.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.14","0.00","-1.57","0.00","-14.95","0.75","-0.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.50","0.00","-3.48","0.00","0.00","0.00","-9.87","0.00","0.00","0.00","0.00","8.05","-10.50","0.00","0.00","0.00","0.00","-4.86","-3.81","-3.81","-8.49","15.81","16","18.75","-7.09","0.00","-36.29"
"31/10/2025","Amazon.fr","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","0.00","35.85","35.85","0.00","0","3","3","0","0","0.00","-9.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.88","0.00","-0.23","0.00","-8.43","0.00","0.00","0.00","0.00","15.28","-5.55","0.00","0.00","0.00","0.00","-5.98","3.76","3.76","10.47","25.19","9","33.33","-9.03","0.00","67.75"
"31/10/2025","Amazon.de","B086ZV2C56","VOMENO-GWG12","Vomeno® 12er Set Gewürzgläser mit Edelstahl Aroma-Deckel – Hochwertige Gewürzdosen für Gewürze & Kräuter – Vorratsdosen/Gläser inkl. Gewürz-Streuer (leer)","0.00","35.90","35.90","0.00","0","2","2","0","0","0.00","-26.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.90","0.00","0.00","0.00","0.00","0.00","-5.73","-1.83","-1.83","-5.10","74.15","90","2.22","-26.62","50.00","0.00"
"31/10/2025","Amazon.de","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","19.95","19.95","19.95","0.00","1","1","1","0","0","0.00","-5.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.99","3.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.98","0.00","0.00","0.00","-6.48","0.00","0.00","0.00","0.00","21.33","-6.96","0.00","0.00","0.00","0.00","-6.37","8.00","8.00","20.05","13.43","26","7.69","-5.36","0.00","114.94"
"31/10/2025","Amazon.co.uk","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","1.52","7.53","7.53","0.00","0","1","1","0","0","0.00","-3.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.73","0.00","-0.05","0.00","-1.93","0.00","0.00","0.00","0.00","2.75","-1.85","0.00","0.00","0.00","0.00","-1.51","-0.61","-0.61","-6.74","39.67","5","20.00","-3.59","0.00","-32.97"
"31/10/2025","Amazon.es","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","0.00","12.95","12.95","0.00","0","1","1","0","0","0.00","-1.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.04","0.00","-0.02","0.00","-5.50","0.00","0.00","0.00","0.00","5.09","-1.85","0.00","0.00","0.00","0.00","-2.25","0.99","0.99","7.66","10.04","2","50.00","-1.30","0.00","53.51"
"31/10/2025","Amazon.de","B0C743KWDS","LC-NP-TANNED","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Tanned","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.de","B0F1TJMJD2","LC-PUP","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.13","0.00","0.00","0.00","0.00","0.00","0.00","-7.13","-7.13","0.00","0.00","0","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.de","B0FL2WXF6Z","LC-PUP-M2","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.99","0.00","-4.65","0.00","-19.95","0.00","-0.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22.21","0.00","0.00","0.00","0.00","0.00","3.19","-15.54","-15.54","0.00","0.00","2","0.00","0.00","100.00","0.00"
"31/10/2025","Amazon.de","B0F1TCVQLV","LC-PUP-L","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.48","0.00","-3.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.57","0.00","0.00","0.00","0.00","0.00","0.00","-5.05","-5.05","0.00","0.00","3","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.se","B0F1TCVQLV","LC-PUP-L","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.co.uk","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.fr","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.nl","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00"
"31/10/2025","Amazon.se","B0F1TJMJD2","LC-PUP-M","Lillypads® Push Up Pads – DAS ORIGINAL - Selbstklebende BH Einlagen für Push-Up Effekt – Klebe BH - Wiederverwendbare BH Klebepads – Sticky Bra Silikon Pads - Cup A–D","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00"
"01/11/2025","Amazon.de","B0C745GZ55","LC-NP-NUDE","Lillypads® Premium Nippelpads – DAS ORIGINAL – Selbstklebende Nipple Cover für Frauen – Wiederverwendbare Nipple Pads – 8cm – Klebe BH – Für Tiefen Rückenausschnitt – Nude","135.77","109.45","109.45","0.00","13","11","11","0","2","-4.50","-42.33","0.00","0.00","0.00","0.00","0.00","0.00","-9.18","1.60","0.00","0.00","0.00","-19.90","0.00","-0.32","-1.99","0.00","0.00","0.00","1.99","0.00","0.00","3.70","0.00","-18.44","0.00","0.00","0.00","-43.92","0.00","0.00","0.00","0.00","108.23","-44.40","0.00","0.00","0.00","0.00","-31.51","36.02","36.02","14.69","17.26","73","32.88","-42.33","0.00","81.13"
